	T_C	RH_	prediction	
1564	5.659999847	49.52891541	13.55235931	35.97655609
1565	5.659999847	51.89596558	13.06261691	38.83334866
1566	5.659999847	63.14656067	10.73487012	52.41169055
1567	5.659999847	89.29309082	5.325156134	83.96793469
1568	5.670000076	98.25393677	3.47115817	94.7827786
1569	5.679999828	63.86428452	10.58637314	53.27791137
1570	5.679999828	65.71199036	10.20408302	55.50790733
1571	5.690000057	91.38319397	4.89271404	86.49047993
1572	5.699999809	93.79671478	4.39335687	89.40335791
1573	5.710000038	64.92308044	10.36730839	54.55577205
1574	5.71999979	89.2060318	5.343168635	83.86286316
1575	5.71999979	94.52459717	4.242758091	90.28183908
1576	5.71999979	96.72537231	3.787417974	92.93795434
1577	5.730000019	44.31508636	14.63109992	29.68398644
1578	5.730000019	95.49480438	4.042022333	91.45278205
1579	5.739999771	44.43886948	14.60548921	29.83338026
1580	5.739999771	91.24441528	4.921427334	86.32298795
1581	5.739999771	93.90717316	4.370503046	89.53667011
1582	5.739999771	95.59647369	4.020986965	91.57548673
1583	5.75	89.72383118	5.236036006	84.48779517
1584	5.760000229	58.31143951	11.73525612	46.5761834
1585	5.760000229	61.21069717	11.13540005	50.07529712
1586	5.769999981	37.59462738	16.02156209	21.57306529
1587	5.78000021	57.08737946	11.988514	45.09886546
1588	5.78000021	64.11009216	10.53551557	53.57457659
1589	5.800000191	48.97561646	13.6668368	35.30877965
1590	5.809999943	61.56494904	11.06210538	50.50284365
1591	5.809999943	93.4760437	4.459703679	89.01634002
1592	5.820000172	71.78300476	8.947990864	62.8350139
1593	5.840000153	55.51036453	12.3147982	43.19556633
1594	5.840000153	64.23474121	10.5097257	53.72501551
1595	5.840000153	91.42188263	4.884709361	86.53717327
1596	5.849999905	77.22748566	7.821528412	69.40595724
1597	5.860000134	35.81224823	16.39033613	19.4219121
1598	5.860000134	51.3867569	13.16797213	38.21878477
1599	5.860000134	64.94993591	10.361752	54.58818391
1600	5.860000134	87.85659027	5.622367928	82.23422234
1601	5.880000114	39.79278183	15.5667642	24.22601763
1602	5.880000114	54.89694977	12.44171364	42.45523613
1603	5.880000114	90.87523651	4.997810378	85.87742613
1604	5.900000095	92.04323578	4.756151468	87.28708431
1605	5.900000095	94.94572449	4.155626899	90.79009759
1606	5.920000076	91.44252014	4.880439462	86.56208068
1607	5.920000076	92.09884644	4.74464563	87.35420081
1608	5.929999828	65.55883789	10.23577025	55.32306764
1609	5.940000057	25.2402916	18.5776727	6.662618895
1610	5.940000057	35.72573471	16.40823576	19.31749895
1611	5.940000057	61.73099899	11.02774967	50.70324933
1612	5.940000057	93.51042938	4.452589286	89.0578401
1613	5.960000038	48.51410675	13.7623231	34.75178365
1614	5.960000038	72.47361755	8.805103159	63.66851439
1615	5.960000038	90.00624847	5.1776039	84.82864457
1616	5.960000038	94.06552887	4.337739268	89.7277896
1617	5.96999979	91.7838974	4.809808548	86.97408885
1618	5.980000019	88.96430206	5.393182489	83.57111957
1619	6	90.11824036	5.154432793	84.96380756
1620	6.010000229	66.45126343	10.05112751	56.40013591
1621	6.03000021	62.26419449	10.91743158	51.34676291
1622	6.03000021	63.46858215	10.66824392	52.80033824
1623	6.039999962	90.86549377	4.999826149	85.86566763
1624	6.059999943	66.57350159	10.02583645	56.54766513
1625	6.059999943	88.16320038	5.558930333	82.60427005
1626	6.059999943	94.91421509	4.16214619	90.7520689
1627	6.070000172	95.14051056	4.115325683	91.02518488
1628	6.079999924	35.92915344	16.36614845	19.56300499
1629	6.079999924	93.7976532	4.393162712	89.40449049
1630	6.090000153	95.09623718	4.12448584	90.97175134
1631	6.099999905	93.552742	4.443834809	89.1089072
1632	6.119999886	94.15805054	4.318596546	89.83945399
1633	6.130000114	80.64189148	7.115088252	73.52680323
1634	6.130000114	98.45601654	3.429347889	95.02666865
1635	6.139999866	93.43808746	4.46755682	88.97053064
1636	6.150000095	70.73914337	9.163965662	61.57517771
1637	6.150000095	89.59513092	5.262664073	84.33246685
1638	6.150000095	91.50183868	4.868166463	86.63367222
1639	6.159999847	93.66876221	4.419830243	89.24893196
1640	6.179999828	40.51070404	15.41822618	25.09247786
1641	6.179999828	81.07893372	7.024664265	74.05426945
1642	6.199999809	82.3032074	6.771362186	75.53184521
1643	6.199999809	93.97951508	4.355535511	89.62397956
1644	6.199999809	94.7776947	4.190392241	90.58730246
1645	6.210000038	52.72078705	12.89196145	39.8288256
1646	6.210000038	89.38019562	5.307134162	84.07306146
1647	6.210000038	90.80744171	5.011837114	85.7956046
1648	6.21999979	95.03183746	4.137810134	90.89402733
1649	6.239999771	89.89865875	5.199864201	84.69879455
1650	6.239999771	96.52329254	3.829228255	92.69406429
1651	6.260000229	85.46775055	6.116618583	79.35113197
1652	6.260000229	94.99286652	4.145873218	90.8469933
1653	6.260000229	95.21658325	4.099586252	91.116997
1654	6.269999981	95.39311218	4.063062437	91.33004975
1655	6.28000021	62.42207336	10.88476646	51.5373069
1656	6.28000021	86.27905273	5.948760257	80.33029248
1657	6.289999962	58.19213867	11.75993945	46.43219923
1658	6.289999962	96.58633423	3.816184938	92.77014929
1659	6.300000191	79.20953369	7.411442909	71.79809078
1660	6.300000191	91.66706848	4.833980438	86.83308804
1661	6.300000191	95.45085907	4.051114613	91.39974446
1662	6.300000191	95.89705658	3.958796402	91.93826018
1663	6.309999943	33.0996933	16.95156342	16.14812988
1664	6.329999924	51.66297913	13.11082178	38.55215734
1665	6.340000153	74.7756958	8.328803443	66.44689236
1666	6.340000153	88.02654266	5.587204798	82.43933787
1667	6.340000153	91.11997986	4.947173009	86.17280685
1668	6.340000153	94.016716	4.347838644	89.66887736
1669	6.340000153	97.53533936	3.619835889	93.91550347
1670	6.360000134	89.6224823	5.257005076	84.36547722
1671	6.360000134	92.1627655	4.731420783	87.43134472
1672	6.360000134	92.33938599	4.694878025	87.64450796
1673	6.360000134	94.32188416	4.284699389	90.03718477
1674	6.369999886	49.29436493	13.60088778	35.69347715
1675	6.369999886	96.36133575	3.862737095	92.49859866
1676	6.380000114	70.25498199	9.264138593	60.9908434
1677	6.389999866	56.36064529	12.13887521	44.22177008
1678	6.389999866	98.23551941	3.474968719	94.76055069
1679	6.400000095	58.82278442	11.62945892	47.19332551
1680	6.420000076	94.88654327	4.167871485	90.71867179
1681	6.420000076	95.01101685	4.142117917	90.86889893
1682	6.420000076	96.91790009	3.747584001	93.17031608
1683	6.440000057	37.60274887	16.01988176	21.58286712
1684	6.449999809	94.49569702	4.248737528	90.24695949
1685	6.460000038	39.79507446	15.56628985	24.22878461
1686	6.460000038	87.64347076	5.666462328	81.97700844
1687	6.460000038	87.84991455	5.623749133	82.22616542
1688	6.460000038	90.18393707	5.14084015	85.04309692
1689	6.460000038	94.72285461	4.201738649	90.52111597
1690	6.46999979	52.16148758	13.00768044	39.15380714
1691	6.46999979	87.80078888	5.633913229	82.16687565
1692	6.480000019	29.62456703	17.67056663	11.9540004
1693	6.480000019	92.19393921	4.724970946	87.46896826
1694	6.480000019	95.8716507	3.964052876	91.90759782
1695	6.480000019	96.98368835	3.733972416	93.24971594
1696	6.489999771	75.62619019	8.152836255	67.47335393
1697	6.489999771	95.25374603	4.091897277	91.16184876
1698	6.5	96.39686584	3.855385924	92.54147992
1699	6.510000229	44.93271255	14.50331314	30.42939942
1700	6.510000229	90.57886505	5.059129598	85.51973545
1701	6.519999981	87.81308746	5.631368653	82.18171881
1702	6.53000021	38.55300522	15.82327383	22.72973139
1703	6.53000021	77.99501801	7.66272606	70.33229195
1704	6.539999962	91.95680237	4.774034531	87.18276784
1705	6.539999962	93.16702271	4.523640087	88.64338262
1706	6.539999962	94.81908417	4.181828766	90.6372554
1707	6.539999962	95.29209137	4.083963632	91.20812774
1708	6.550000191	87.89788055	5.613824973	82.28405558
1709	6.550000191	89.36316681	5.31065742	84.05250939
1710	6.559999943	51.12622452	13.22187625	37.90434827
1711	6.579999924	56.3901062	12.13277975	44.25732645
1712	6.579999924	61.89748383	10.99330397	50.90417985
1713	6.579999924	74.00282288	8.488710759	65.51411212
1714	6.579999924	76.21708679	8.030579818	68.18650697
1715	6.590000153	86.69155884	5.863412793	80.82814604
1716	6.599999905	62.90831757	10.78416259	52.12415497
1717	6.599999905	88.45132446	5.499317494	82.95200697
1718	6.599999905	90.70363617	5.033314469	85.6703217
1719	6.619999886	46.96303177	14.08324033	32.87979143
1720	6.619999886	87.01004791	5.797517441	81.21253047
1721	6.619999886	91.57238007	4.85357146	86.71880861
1722	6.619999886	97.09616089	3.710701862	93.38545903
1723	6.630000114	55.66073227	12.28368713	43.37704514
1724	6.630000114	88.35579681	5.519082153	82.83671466
1725	6.630000114	93.4419632	4.466754932	88.97520826
1726	6.639999866	91.57752991	4.852505958	86.72502395
1727	6.650000095	91.85876465	4.794318523	87.06444613
1728	6.650000095	96.63560486	3.80599085	92.82961401
1729	6.650000095	96.93183136	3.744701622	93.18712974
1730	6.659999847	94.50185394	4.247463662	90.25439028
1731	6.679999828	43.23165131	14.85526251	28.3763888
1732	6.690000057	94.8842392	4.168348198	90.715891
1733	6.710000038	88.1178894	5.568305168	82.54958424
1734	6.71999979	88.1203537	5.567795306	82.55255839
1735	6.71999979	96.75359344	3.781579026	92.97201442
1736	6.730000019	46.52008057	14.17488689	32.34519368
1737	6.739999771	43.42388916	14.81548852	28.60840064
1738	6.739999771	71.54955292	8.996292023	62.55326089
1739	6.75	55.67909622	12.27988763	43.39920859
1740	6.78000021	42.56415176	14.99336809	27.57078368
1741	6.78000021	45.11967087	14.46463149	30.65503938
1742	6.78000021	58.03643036	11.79215548	46.24427488
1743	6.78000021	65.65557098	10.21575619	55.4398148
1744	6.78000021	89.11302948	5.362410804	83.75061868
1745	6.789999962	58.15512466	11.76759764	46.38752702
1746	6.809999943	89.06916809	5.37148572	83.69768237
1747	6.809999943	95.83718109	3.971184633	91.86599646
1748	6.829999924	35.4993515	16.45507442	19.04427708
1749	6.829999924	61.10179901	11.15793107	49.94386794
1750	6.829999924	72.34370422	8.831982212	63.51172201
1751	6.840000153	64.03991699	10.55003481	53.48988219
1752	6.840000153	94.19968414	4.309982557	89.88970159
1753	6.840000153	94.849617	4.175511525	90.67410548
1754	6.840000153	94.94942474	4.154861316	90.79456343
1755	6.840000153	95.49740601	4.041484058	91.45592195
1756	6.840000153	95.9446106	3.948957481	91.99565311
1757	6.840000153	96.58874512	3.815686125	92.77305899
1758	6.849999905	94.1522522	4.319796221	89.83245598
1759	6.849999905	96.19532776	3.89708413	92.29824363
1760	6.880000114	34.42638397	16.67707128	17.7493127
1761	6.880000114	38.2145462	15.89330096	22.32124524
1762	6.880000114	94.51059723	4.245654677	90.26494255
1763	6.889999866	83.78244781	6.465307519	77.3171403
1764	6.889999866	92.60367584	4.640196486	87.96347936
1765	6.889999866	93.20870209	4.515016627	88.69368546
1766	6.900000095	56.4102478	12.12861246	44.28163535
1767	6.900000095	91.39069366	4.891162354	86.49953131
1768	6.900000095	91.64454651	4.838640231	86.80590628
1769	6.909999847	40.68673706	15.38180496	25.3049321
1770	6.909999847	91.59638214	4.848605433	86.74777671
1771	6.920000076	60.27578354	11.32883357	48.94694997
1772	6.920000076	87.34233856	5.728766545	81.61357202
1773	6.920000076	93.71940613	4.409352022	89.31005411
1774	6.940000057	35.66861725	16.42005336	19.24856389
1775	6.940000057	47.03505325	14.0683391	32.96671416
1776	6.940000057	92.43988037	4.674085749	87.76579462
1777	6.940000057	95.15083313	4.113189945	91.03764319
1778	6.940000057	95.37506866	4.066795639	91.30827303
1779	6.949999809	90.53791046	5.067603098	85.47030736
1780	6.960000038	51.06240463	13.23508057	37.82732406
1781	6.960000038	89.64549255	5.252244257	84.3932483
1782	6.96999979	87.82043457	5.629848538	82.19058603
1783	6.96999979	94.88446045	4.168302421	90.71615803
1784	6.980000019	48.19600296	13.82813874	34.36786422
1785	6.980000019	93.78548431	4.395680453	89.38980386
1786	6.980000019	96.03226471	3.930821855	92.10144285
1787	6.980000019	96.08190155	3.920551999	92.16134955
1788	6.989999771	88.18701172	5.554003769	82.63300795
1789	7	55.65824127	12.28420252	43.37403875
1790	7	66.8026886	9.978417688	56.82427091
1791	7	67.36869812	9.861310385	57.50738774
1792	7.010000229	56.04380035	12.20443039	43.83936996
1793	7.010000229	85.12388611	6.187764095	78.93612201
1794	7.010000229	94.62032318	4.22295239	90.39737079
1795	7.010000229	95.01999664	4.140259998	90.87973664
1796	7.019999981	95.34681702	4.072640902	91.27417611
1797	7.019999981	97.1322937	3.703225987	93.42906771
1798	7.03000021	95.89684296	3.9588406	91.93800236
1799	7.039999962	48.11288834	13.84533515	34.26755319
1800	7.039999962	56.69714355	12.06925376	44.6278898
1801	7.039999962	67.14983368	9.906593412	57.24324027
1802	7.039999962	95.80015564	3.978845194	91.82131045
1803	7.050000191	84.13578796	6.392201484	77.74358648
1804	7.050000191	85.002388	6.212902039	78.78948596
1805	7.059999943	31.44310188	17.29431199	14.1487899
1806	7.059999943	33.23422623	16.92372857	16.31049765
1807	7.059999943	81.03754425	7.033227741	74.00431651
1808	7.070000172	88.07763672	5.576633444	82.50100328
1809	7.079999924	75.44905853	8.189484773	67.25957376
1810	7.079999924	84.43209839	6.330894892	78.1012035
1811	7.079999924	88.956604	5.394775217	83.56182879
1812	7.079999924	90.85154724	5.002711685	85.84883556
1813	7.079999924	92.70374298	4.619492607	88.08425037
1814	7.090000153	93.56325531	4.441659608	89.1215957
1815	7.110000134	43.77692413	14.74244563	29.03447851
1816	7.110000134	73.39494324	8.614480984	64.78046225
1817	7.119999886	97.15981293	3.697532263	93.46228066
1818	7.139999866	96.32391357	3.87047974	92.45343383
1819	7.150000095	45.165905	14.45506565	30.71083935
1820	7.159999847	86.67378235	5.867090746	80.8066916
1821	7.159999847	95.28481293	4.085469541	91.19934339
1822	7.159999847	96.08116913	3.920703537	92.16046559
1823	7.170000076	62.37311554	10.89489583	51.47821971
1824	7.179999828	89.34148407	5.315143577	84.02634049
1825	7.179999828	89.9058609	5.198374077	84.70748682
1826	7.179999828	93.8886261	4.37434043	89.51428567
1827	7.210000038	89.58007813	5.265778495	84.31429963
1828	7.21999979	49.10738754	13.63957338	35.46781416
1829	7.21999979	75.83366394	8.10990996	67.72375398
1830	7.21999979	94.57630157	4.232060455	90.34424112
1831	7.239999771	79.63150024	7.324138079	72.30736217
1832	7.239999771	82.64790344	6.700044615	75.94785883
1833	7.239999771	95.53070831	4.034593814	91.4961145
1834	7.25	55.31163788	12.35591472	42.95572316
1835	7.25	92.72283936	4.615541569	88.10729779
1836	7.25	95.10938263	4.121766048	90.98761658
1837	7.260000229	67.92555237	9.746097307	58.17945506
1838	7.260000229	86.25512695	5.953710498	80.30141645
1839	7.269999981	51.6768074	13.10796071	38.56884669
1840	7.269999981	72.01538849	8.899910698	63.11547779
1841	7.28000021	83.45115662	6.533851628	76.91730499
1842	7.289999962	57.53065491	11.89680036	45.63385455
1843	7.300000191	67.62224579	9.808851402	57.81339439
1844	7.300000191	91.84923553	4.796290096	87.05294544
1845	7.320000172	97.38773346	3.650375532	93.73735793
1846	7.329999924	92.71842957	4.616453954	88.10197561
1847	7.340000153	43.49622726	14.80052177	28.69570549
1848	7.340000153	85.67359924	6.074028512	79.59957073
1849	7.340000153	86.24829865	5.955123274	80.29317537
1850	7.340000153	94.03146362	4.344787363	89.68667626
1851	7.340000153	95.08358002	4.127104606	90.95647541
1852	7.349999905	53.2747345	12.77734979	40.49738471
1853	7.349999905	90.56295776	5.062420814	85.50053695
1854	7.349999905	98.15978241	3.490638696	94.66914371
1855	7.360000134	66.86881256	9.964736648	56.90407591
1856	7.360000134	81.71857452	6.892322658	74.82625187
1857	7.360000134	86.25311279	5.954127228	80.29898557
1858	7.360000134	92.29594421	4.703866123	87.59207809
1859	7.369999886	59.91361618	11.40376595	48.50985023
1860	7.380000114	77.47422791	7.77047747	69.70375044
1861	7.380000114	95.49369049	4.042252797	91.45143769
1862	7.380000114	97.52768707	3.621419146	93.90626793
1863	7.400000095	60.55878067	11.2702815	49.28849917
1864	7.400000095	91.11170197	4.948885704	86.16281626
1865	7.400000095	95.64865112	4.010191461	91.63845966
1866	7.400000095	95.74829865	3.989574401	91.75872424
1867	7.400000095	96.34510803	3.866094609	92.47901342
1868	7.400000095	97.33570099	3.661141044	93.67455994
1869	7.409999847	97.43723297	3.640134089	93.79709888
1870	7.440000057	27.86161423	18.03532136	9.826292869
1871	7.440000057	43.8478241	14.72777643	29.12004766
1872	7.440000057	91.73291016	4.820357803	86.91255235
1873	7.460000038	65.12215424	10.32612005	54.79603419
1874	7.460000038	85.88536072	6.030215088	79.85514563
1875	7.460000038	94.4648819	4.255113174	90.20976872
1876	7.46999979	83.78588104	6.464597184	77.32128386
1877	7.46999979	89.311203	5.321408726	83.98979428
1878	7.480000019	46.89152527	14.09803502	32.79349025
1879	7.480000019	94.69577789	4.207340819	90.48843707
1880	7.5	46.37448883	14.2050098	32.16947903
1881	7.510000229	93.39679718	4.476099775	88.92069741
1882	7.519999981	37.6853981	16.00278164	21.68261646
1883	7.519999981	93.82767487	4.386951233	89.44072363
1884	7.539999962	85.9829483	6.010024229	79.97292407
1885	7.539999962	91.60604858	4.846605447	86.75944314
1886	7.539999962	91.96198273	4.772962715	87.18902001
1887	7.550000191	40.97750473	15.32164517	25.65585956
1888	7.550000191	93.81044006	4.390517111	89.41992295
1889	7.559999943	91.91633606	4.782407005	87.13392905
1890	7.559999943	95.69186401	4.001250719	91.69061329
1891	7.570000172	82.13907623	6.805320904	75.33375533
1892	7.579999924	45.741436	14.33598835	31.40544765
1893	7.579999924	94.67234802	4.212188457	90.46015957
1894	7.599999905	37.34720993	16.07275273	21.2744572
1895	7.599999905	53.75901031	12.67715318	41.08185714
1896	7.610000134	31.84570313	17.21101384	14.63468929
1897	7.610000134	45.62252045	14.36059197	31.26192848
1898	7.610000134	51.66502762	13.11039795	38.55462967
1899	7.619999886	56.93489456	12.0200631	44.91483146
1900	7.619999886	88.34255219	5.521822465	82.82072972
1901	7.619999886	92.18580627	4.72665365	87.45915262
1902	7.619999886	93.19854736	4.517117638	88.68142972
1903	7.630000114	55.78416443	12.25814903	43.5260154
1904	7.639999866	77.80141449	7.702782605	70.09863189
1905	7.639999866	88.88989258	5.408577803	83.48131478
